siparis_id,tarih,urun,sehir,adet,birim_fiyat,musteri_id
44134,2023-06-10,Yazıcı,Kayseri,4,11788.4,6159
44135,2023-07-29,Tablet,Ankara,4,4512.71,994
44136,2024-06-03,Hoparlör,İzmir,3,11889.2,7101
44137,2024-01-25,Laptop,İzmir,1,4418.34,3678
44138,2023-03-16,RAM,Bursa,2,13352.0,3474
44139,2024-06-17,Kamera,İstanbul,5,3337.88,2870
44140,2023-12-14,Laptop,Adana,5,2317.19,5363
44141,2023-12-31,Şarj Cihazı,Gaziantep,3,1577.82,5362
44142,2024-05-24,Kamera,Antalya,4,2445.6,2889
44143,2023-05-14,Mikrofon,Konya,5,1104.82,7032
44144,2023-10-11,Mikrofon,Adana,4,11369.6,7075
44145,2023-12-20,Laptop,Ankara,1,1267.49,7035
44146,2023-12-13,Webcam,Gaziantep,2,7543.38,7371
44147,2023-05-01,RAM,Bursa,1,5769.6,3013
44148,2023-09-20,Laptop,Adana,3,7876.58,2992
44149,2024-10-31,Laptop,Konya,4,9607.66,863
44150,2024-02-10,RAM,Adana,3,7167.69,5132
44151,2023-10-16,Laptop,Kayseri,4,6992.49,1443
44152,2023-01-26,Kamera,İzmir,3,9282.13,719
44153,2024-11-11,Hoparlör,Konya,1,7820.57,1777
44154,2023-12-15,Telefon,Konya,4,9472.68,777
44155,2024-05-14,Şarj Cihazı,İzmir,1,8916.38,125
44156,2023-12-11,Yazıcı,Mersin,2,12959.05,5257
44157,2023-12-22,Tablet,İstanbul,3,13063.66,2810
44158,2023-01-14,Mouse,Kayseri,3,14896.02,423
44159,2024-01-28,Hoparlör,Kayseri,4,7712.49,3254
44160,2023-11-12,RAM,Ankara,1,8732.13,6415
44161,2023-09-18,Şarj Cihazı,Konya,3,13907.12,6499
44162,2023-12-23,Klavye,Ankara,4,1711.9,3156
44163,2023-07-27,SSD Disk,Bursa,2,4212.2,1615
44164,2024-01-11,Şarj Cihazı,Bursa,5,12121.68,1035
44165,2024-02-20,Telefon,Mersin,3,7348.64,2015
44166,2023-09-23,SSD Disk,İzmir,2,8811.39,1357
44167,2023-07-18,Kamera,Ankara,4,12118.98,7742
44168,2024-01-08,RAM,Konya,3,10303.33,4017
44169,2024-01-06,Kulaklık,Adana,5,1589.65,6066
44170,2024-04-22,Webcam,Antalya,4,4540.63,4349
44171,2024-05-13,Klavye,Kayseri,2,3809.31,2680
44172,2023-03-15,Hoparlör,Kayseri,3,9769.81,239
44173,2023-12-01,RAM,Kayseri,3,807.18,2018
44174,2023-08-08,Klavye,Adana,4,2121.25,3973
44175,2024-12-22,Yazıcı,Konya,5,1923.48,2310
44176,2024-10-12,Mikrofon,Ankara,5,14256.29,2984
44177,2023-08-28,Hoparlör,Gaziantep,5,4563.02,4090
44178,2024-10-03,Mouse,Antalya,2,1606.44,3911
44179,2023-12-18,Klavye,İstanbul,1,10117.88,3135
44180,2023-05-30,Laptop,Kayseri,1,13061.52,7539
44181,2024-10-01,Monitör,Ankara,5,6459.1,2212
44182,2024-08-05,Monitör,Ankara,4,350.66,1636
44183,2024-09-01,Telefon,Adana,4,6928.2,4564
44184,2023-11-26,Monitör,Gaziantep,2,14519.67,1443
44185,2024-07-13,RAM,Konya,2,332.47,5737
44186,2024-06-10,Laptop,Ankara,2,7633.39,4432
44187,2023-10-30,Monitör,Kayseri,1,12739.34,4564
44188,2024-02-03,SSD Disk,İstanbul,3,14386.07,60
44189,2023-11-16,Telefon,Kayseri,5,11647.27,1379
44190,2024-10-02,Telefon,Ankara,2,9165.49,3656
44191,2023-05-06,Laptop,Ankara,3,14035.69,4294
44192,2023-03-21,Hoparlör,Mersin,1,10770.33,7276
44193,2024-07-21,Telefon,Konya,3,2556.47,2047
44194,2023-05-21,RAM,Mersin,5,13891.86,3478
44195,2024-12-13,Telefon,Antalya,3,9212.42,7724
44196,2023-09-11,Hoparlör,İstanbul,4,11929.61,7339
44197,2024-02-28,Kamera,Antalya,5,8579.67,4500
44198,2024-06-25,Mouse,İstanbul,1,2898.07,6827
44199,2024-05-14,Şarj Cihazı,İzmir,1,11028.63,3979
44200,2024-02-09,Kamera,Konya,3,1252.38,5702
44201,2024-03-02,Mikrofon,İstanbul,1,13504.7,7898
44202,2023-12-25,Laptop,Konya,5,13020.0,5834
44203,2023-01-11,Webcam,Antalya,2,6200.32,2553
44204,2023-04-24,Mouse,Mersin,1,6623.21,5621
44205,2023-01-16,Hoparlör,İstanbul,5,4301.33,940
44206,2024-02-17,Yazıcı,Gaziantep,5,5078.22,110
44207,2023-08-09,Mouse,Gaziantep,2,11287.46,1527
44208,2023-09-24,Kulaklık,Konya,1,2383.57,5375
44209,2024-07-13,Hoparlör,Bursa,4,11536.71,4665
44210,2023-01-10,Monitör,Kayseri,5,8253.17,7005
44211,2023-10-11,Monitör,Konya,5,13799.39,3927
44212,2024-12-31,Kulaklık,İstanbul,4,14684.73,3409
44213,2024-06-09,Klavye,İzmir,2,3199.95,184
44214,2023-01-31,Mikrofon,Gaziantep,4,5264.22,4102
44215,2024-06-09,Mouse,Gaziantep,3,940.78,4339
44216,2024-11-22,Hoparlör,Konya,1,12333.97,3115
44217,2023-08-08,Monitör,İzmir,5,9806.86,1398
44218,2024-03-19,Laptop,Adana,3,6163.06,5096
44219,2024-02-02,Webcam,İzmir,1,386.23,124
44220,2023-12-02,Mouse,İzmir,4,12434.3,121
44221,2023-04-17,Hoparlör,İstanbul,2,5276.68,2424
44222,2023-09-04,Hoparlör,Bursa,4,6078.97,2922
44223,2023-08-03,Klavye,Adana,3,1864.85,5526
44224,2024-04-03,Laptop,İstanbul,3,2316.27,4210
44225,2024-10-07,Monitör,İzmir,1,1838.18,5806
44226,2024-02-17,Webcam,Mersin,1,1075.9,4312
44227,2023-02-22,Kamera,İstanbul,2,3957.53,3091
44228,2024-03-23,Klavye,Bursa,3,5043.58,3398
44229,2023-05-08,Şarj Cihazı,İstanbul,2,5915.9,145
44230,2023-06-11,Kulaklık,Bursa,1,3851.98,5093
44231,2023-09-29,RAM,Bursa,3,9891.06,4857
44232,2023-06-29,Yazıcı,İzmir,1,1277.02,756
44233,2023-04-28,Telefon,Konya,5,12890.01,4913
44234,2024-07-05,Kulaklık,Ankara,5,9139.44,1357
44235,2023-01-24,Tablet,Kayseri,4,7787.88,3668
44236,2023-10-28,Yazıcı,İzmir,3,6375.2,3757
44237,2023-10-24,Klavye,İzmir,5,5778.06,269
44238,2023-11-04,Tablet,İstanbul,1,13009.19,1740
44239,2024-06-05,Kamera,Adana,3,8599.95,4746
44240,2023-05-20,SSD Disk,İstanbul,5,14867.45,2858
44241,2024-01-28,Tablet,Konya,5,2724.35,1120
44242,2024-03-03,Yazıcı,İzmir,2,7176.22,2212
44243,2023-12-22,Tablet,Adana,5,4105.68,6621
44244,2024-10-10,Kulaklık,Ankara,4,1924.02,7828
44245,2024-05-17,Mouse,Kayseri,4,10579.33,777
44246,2024-11-07,Yazıcı,Adana,5,9756.95,779
44247,2023-12-07,Telefon,Adana,5,4133.66,3438
44248,2024-07-13,Webcam,Kayseri,1,3083.7,4846
44249,2024-04-27,RAM,Ankara,3,5183.26,4040
44250,2024-02-29,SSD Disk,Ankara,2,127.77,7953
44251,2023-02-20,Şarj Cihazı,İstanbul,2,12100.99,2811
44252,2024-09-26,Klavye,Konya,1,10484.5,4380
44253,2024-01-09,SSD Disk,Konya,3,7011.21,7975
44254,2024-08-04,Mikrofon,Mersin,2,3443.73,7658
44255,2023-08-18,Webcam,Mersin,2,4435.95,6976
44256,2024-02-22,Laptop,Mersin,3,14300.89,2340
44257,2023-07-05,Kulaklık,İzmir,1,1445.47,377
44258,2023-02-16,Monitör,Gaziantep,1,13177.31,5285
44259,2024-07-30,Webcam,Kayseri,4,13696.69,1655
44260,2023-07-28,Yazıcı,Bursa,3,7576.67,6273
44261,2023-08-24,Mikrofon,Kayseri,5,8016.79,4759
44262,2023-01-20,Mikrofon,Konya,2,3774.67,6306
44263,2023-03-30,Hoparlör,Kayseri,1,4119.35,2796
44264,2024-08-01,Kamera,Kayseri,4,2845.64,2578
44265,2024-01-29,Kulaklık,Adana,2,1552.5,3625
44266,2024-02-24,SSD Disk,Ankara,4,5284.02,7987
44267,2023-05-26,Laptop,Bursa,3,2692.64,5853
44268,2023-08-21,Laptop,Ankara,2,2244.75,5685
44269,2024-09-27,Kamera,Kayseri,1,10389.21,1247
44270,2024-07-19,Monitör,Kayseri,1,10365.69,7245
44271,2023-08-09,SSD Disk,Adana,3,13770.88,680
44272,2024-12-28,Kamera,Mersin,3,13342.77,2717
44273,2024-12-04,SSD Disk,Gaziantep,3,9677.0,5569
44274,2023-06-12,Şarj Cihazı,Ankara,2,8208.19,5338
44275,2023-03-03,RAM,Antalya,2,2732.51,1986
44276,2024-11-03,SSD Disk,Antalya,2,8183.04,3551
44277,2024-04-25,Şarj Cihazı,Mersin,5,10709.41,1862
44278,2024-06-14,Mikrofon,Mersin,4,12511.18,3948
44279,2024-03-21,Laptop,Kayseri,2,632.02,5845
44280,2023-04-14,Mikrofon,Antalya,3,8019.04,2235
44281,2024-05-12,Kulaklık,İzmir,4,2690.46,742
44282,2024-10-04,Webcam,Adana,2,323.3,6063
44283,2023-12-02,Laptop,İstanbul,3,10821.54,5
44284,2024-07-04,Hoparlör,Gaziantep,3,7960.5,6701
44285,2023-09-09,Monitör,Kayseri,5,6238.11,1215
44286,2024-08-31,Hoparlör,Bursa,4,1273.36,7426
44287,2023-08-19,Telefon,Mersin,3,7539.22,3882
44288,2024-05-07,RAM,Mersin,1,2675.12,4358
44289,2023-12-23,Mikrofon,Konya,1,246.91,5060
44290,2023-02-02,Şarj Cihazı,İzmir,3,1081.34,7347
44291,2023-03-24,RAM,Antalya,4,2628.87,7391
44292,2024-10-25,Mikrofon,Antalya,2,13909.92,2220
44293,2024-01-21,Şarj Cihazı,Antalya,1,7448.62,6170
44294,2024-02-13,Klavye,İzmir,3,14090.49,215
44295,2024-03-13,Kulaklık,Adana,1,11562.78,1572
44296,2024-08-12,Tablet,Antalya,2,13252.22,3835
44297,2024-07-13,Kulaklık,İstanbul,2,3896.28,7657
44298,2023-10-13,Yazıcı,Adana,1,4989.83,632
44299,2023-06-28,Kamera,Mersin,2,12076.19,7252
44300,2023-05-23,SSD Disk,Mersin,2,4064.9,6144
44301,2023-02-14,Laptop,Adana,1,1831.05,253
44302,2024-11-22,SSD Disk,Gaziantep,2,4299.12,2489
44303,2024-09-21,Yazıcı,Ankara,5,8869.35,1892
44304,2023-11-11,Laptop,Mersin,2,11987.34,866
44305,2023-03-02,Laptop,İstanbul,5,4934.14,4859
44306,2024-05-15,Telefon,Konya,3,9169.33,1823
44307,2023-06-05,Yazıcı,Bursa,4,5699.26,1425
44308,2023-03-01,Telefon,Ankara,5,5577.2,1537
44309,2023-04-07,Hoparlör,Konya,4,12333.37,2075
44310,2023-05-19,Kamera,İstanbul,1,14657.44,1581
44311,2024-10-30,Mikrofon,Antalya,3,8073.32,1108
44312,2024-02-03,Yazıcı,Konya,4,12089.08,1937
44313,2023-08-13,SSD Disk,Mersin,3,7590.88,4755
44314,2023-09-21,Mouse,Konya,2,214.87,4381
44315,2023-07-16,Tablet,Konya,1,1894.17,660
44316,2023-05-12,Kulaklık,Gaziantep,3,6353.15,5183
44317,2023-01-31,Kamera,Adana,4,4425.8,4290
44318,2023-04-19,RAM,Ankara,1,6921.85,3998
44319,2024-12-17,RAM,İzmir,2,13279.05,6004
44320,2023-02-18,Mouse,İzmir,4,4686.47,716
44321,2024-12-27,Mikrofon,İstanbul,1,689.12,6241
44322,2024-10-16,Hoparlör,Bursa,5,9913.94,1592
44323,2024-12-14,Monitör,İzmir,1,7680.2,145
44324,2023-01-21,Klavye,Kayseri,3,8845.29,4924
44325,2024-10-29,Yazıcı,Bursa,4,6911.61,5476
44326,2023-03-28,Şarj Cihazı,Ankara,4,4237.64,2794
44327,2024-01-10,Şarj Cihazı,Kayseri,2,9913.36,4007
44328,2023-12-13,Şarj Cihazı,Kayseri,5,8706.48,4392
44329,2024-11-04,Mikrofon,İstanbul,5,13163.41,6267
44330,2023-08-21,Mouse,Konya,3,1998.64,6149
44331,2024-05-24,Monitör,Kayseri,3,701.19,5811
44332,2024-07-08,Monitör,Mersin,5,13182.75,820
44333,2023-08-21,Şarj Cihazı,İstanbul,1,13409.16,4517
44334,2023-05-18,Kulaklık,Adana,3,10887.4,2204
44335,2023-07-23,Tablet,İstanbul,4,10746.1,1262
44336,2024-10-06,Şarj Cihazı,Adana,1,6912.81,476
44337,2023-12-12,Kamera,Mersin,2,9099.12,3301
44338,2024-10-23,RAM,Gaziantep,1,6372.85,3763
44339,2023-06-23,Laptop,Ankara,5,12776.19,2463
44340,2023-09-22,Telefon,Ankara,5,13293.67,6095
44341,2023-10-17,Yazıcı,Adana,2,6141.71,89
44342,2023-08-04,Mikrofon,İstanbul,2,9329.49,1552
44343,2023-09-26,Kulaklık,Adana,5,6547.37,197
44344,2024-08-01,Telefon,Konya,3,8316.55,5630
44345,2024-06-01,RAM,Kayseri,2,9486.08,2691
44346,2024-04-11,Monitör,Konya,1,5435.46,6371
44347,2023-03-09,Kamera,Adana,5,399.97,5831
44348,2023-11-05,Laptop,İstanbul,3,12843.72,7744
44349,2023-02-20,Mouse,Mersin,2,10160.45,192
44350,2023-08-07,Kulaklık,Gaziantep,4,4459.87,7523
44351,2023-08-30,Tablet,İzmir,4,13780.46,691
44352,2024-07-19,Telefon,Gaziantep,2,5098.75,6790
44353,2023-04-14,Kulaklık,İzmir,3,775.52,5714
44354,2023-08-02,Kulaklık,Konya,1,14126.74,5193
44355,2024-05-05,Mikrofon,İstanbul,5,3506.57,1255
44356,2024-01-08,Tablet,İstanbul,1,10304.99,3198
44357,2024-01-07,Monitör,İzmir,2,6348.45,4296
44358,2024-04-09,Mouse,İzmir,3,12558.5,7266
44359,2023-03-25,Monitör,İstanbul,5,3773.81,3901
44360,2023-06-26,Hoparlör,İzmir,1,2006.09,7679
44361,2023-01-16,Monitör,Gaziantep,1,11732.85,4228
44362,2023-04-01,Hoparlör,Antalya,1,14166.58,7808
44363,2023-03-28,RAM,İstanbul,4,3292.7,3350
44364,2024-12-26,Tablet,Adana,4,11045.32,6399
44365,2023-07-06,Hoparlör,Kayseri,3,10443.91,2382
44366,2023-04-14,Webcam,İzmir,5,4509.08,156
44367,2024-09-13,Monitör,Bursa,1,8461.86,4514
44368,2023-02-06,Laptop,Mersin,4,5035.35,7022
44369,2024-01-08,Tablet,İstanbul,3,7120.1,5782
44370,2023-02-24,Monitör,Kayseri,2,3949.62,6894
44371,2024-07-27,Tablet,Konya,3,7775.3,1015
44372,2024-10-07,Monitör,Ankara,4,4126.38,3625
44373,2024-09-22,Mikrofon,İzmir,1,1434.39,4588
44374,2023-06-22,Mouse,Antalya,1,11200.63,5881
44375,2024-05-19,Kamera,İstanbul,5,455.73,4324
44376,2024-01-21,Kulaklık,İzmir,4,11217.81,1562
44377,2023-11-25,Mouse,Kayseri,1,1692.19,4667
44378,2024-06-12,Kamera,Antalya,3,1476.04,4670
44379,2024-05-30,Tablet,İzmir,4,12375.61,238
44380,2024-03-06,Hoparlör,Kayseri,5,11408.72,1280
44381,2023-09-21,Mikrofon,Gaziantep,5,7365.91,2745
44382,2024-01-08,SSD Disk,Kayseri,4,2845.79,7045
44383,2023-11-25,SSD Disk,Antalya,2,8998.16,1737
44384,2024-06-28,Kulaklık,Kayseri,5,6555.92,850
44385,2024-02-09,Mikrofon,Ankara,4,9147.08,987
44386,2024-08-20,Tablet,Adana,4,3558.27,3538
44387,2024-10-20,Şarj Cihazı,Antalya,4,5794.83,6772
44388,2023-05-28,Kamera,Bursa,4,6300.7,5758
44389,2023-05-13,Monitör,Antalya,4,10146.71,5702
44390,2024-03-09,Tablet,İzmir,1,13622.71,7600
44391,2023-11-06,Kulaklık,Antalya,3,4544.05,1856
44392,2023-10-15,Kamera,Ankara,2,14965.4,5099
44393,2024-02-14,Mikrofon,Adana,2,5486.11,6114
44394,2023-09-09,Monitör,Ankara,3,13568.64,5969
44395,2023-09-09,Laptop,Adana,2,12532.29,4000
44396,2024-03-20,Mouse,Antalya,2,1771.09,1657
44397,2023-12-19,Yazıcı,Gaziantep,5,5376.48,6605
44398,2024-12-17,Mouse,Antalya,3,11588.16,757
44399,2023-12-28,Yazıcı,Mersin,4,6515.91,5404
44400,2023-04-25,Hoparlör,Ankara,4,5605.62,2531
44401,2024-03-26,Tablet,Kayseri,4,5529.42,3577
44402,2024-04-19,SSD Disk,İzmir,5,8936.2,2949
44403,2023-09-11,SSD Disk,Kayseri,4,3578.34,2456
44404,2024-12-14,Laptop,Kayseri,4,9617.68,6729
44405,2023-03-25,RAM,Konya,1,132.22,1801
44406,2024-09-27,Monitör,Kayseri,2,12828.16,4539
44407,2023-06-18,Webcam,Kayseri,3,6010.29,7419
44408,2023-05-09,Mouse,Ankara,4,12358.77,5402
44409,2024-02-08,Hoparlör,Gaziantep,2,12161.41,3384
44410,2024-03-10,Telefon,İstanbul,4,4335.39,2179
44411,2023-04-10,Monitör,İstanbul,4,2243.9,5518
44412,2023-05-19,Yazıcı,Mersin,3,6234.48,7670
44413,2024-03-05,Tablet,Kayseri,5,12509.97,6042
44414,2024-08-11,SSD Disk,Bursa,2,13925.34,169
44415,2024-04-24,Tablet,Kayseri,4,10262.92,7227
44416,2024-08-28,Laptop,Gaziantep,2,14592.52,1110
44417,2024-11-10,SSD Disk,İstanbul,5,9547.44,4864
44418,2024-09-18,Mikrofon,Gaziantep,4,5298.94,5943
44419,2024-01-12,RAM,İstanbul,5,9277.2,5912
44420,2024-01-07,Webcam,Adana,2,6279.18,4740
44421,2023-09-26,Kulaklık,Konya,3,8859.54,7133
44422,2023-10-21,Klavye,Konya,5,9305.85,276
44423,2024-05-01,Kamera,Antalya,3,8366.92,7664
44424,2023-02-19,Klavye,Konya,5,2035.32,5853
44425,2023-06-30,Telefon,İstanbul,5,14371.96,4094
44426,2023-11-27,Yazıcı,Gaziantep,3,13175.6,6751
44427,2024-04-04,Klavye,Bursa,5,5525.1,5047
44428,2023-03-07,Webcam,Konya,1,11841.9,7091
44429,2023-07-28,Tablet,Antalya,3,1753.87,1956
44430,2023-02-18,Şarj Cihazı,Ankara,5,14120.97,6842
44431,2024-03-22,Laptop,İstanbul,2,6403.23,6059
44432,2023-07-26,Hoparlör,Antalya,3,4132.48,5785
44433,2023-10-22,RAM,Ankara,4,462.03,3436
44434,2024-10-29,Hoparlör,Antalya,4,9683.85,1773
44435,2024-05-22,Laptop,İstanbul,2,2855.21,257
44436,2024-10-08,Telefon,Mersin,5,7723.03,7025
44437,2023-07-11,Laptop,Bursa,5,9440.5,6201
44438,2023-11-10,Yazıcı,Bursa,2,3535.03,4467
44439,2024-07-12,Yazıcı,Adana,4,8839.39,506
44440,2023-11-25,Mikrofon,İzmir,4,1013.85,4528
44441,2023-09-03,Telefon,Kayseri,3,8336.44,1739
44442,2023-07-25,Mikrofon,Konya,4,4194.13,4495
44443,2023-08-29,Hoparlör,İstanbul,2,2545.21,7063
44444,2023-11-15,Hoparlör,İzmir,1,9765.11,4048
44445,2023-06-09,Mikrofon,Gaziantep,5,11812.25,786
44446,2024-09-03,Webcam,Antalya,5,1994.55,6034
44447,2024-11-27,Mikrofon,İstanbul,3,7145.4,6138
44448,2023-09-10,Yazıcı,Gaziantep,4,12752.23,7377
44449,2023-06-03,Telefon,İstanbul,4,7436.67,676
44450,2023-01-13,Webcam,Mersin,3,10353.66,3857
44451,2023-04-25,Hoparlör,İstanbul,5,11481.69,5143
44452,2023-09-02,Hoparlör,Antalya,1,9745.77,6637
44453,2023-04-28,Mouse,Ankara,1,3828.3,7119
44454,2023-04-05,Klavye,İstanbul,4,14684.8,3682
44455,2024-05-26,Klavye,Gaziantep,1,14158.79,2483
44456,2024-10-14,Klavye,Adana,5,10794.4,2066
44457,2024-09-11,Telefon,Ankara,5,14139.65,5222
44458,2024-05-12,SSD Disk,Antalya,2,2223.53,3417
44459,2023-05-15,SSD Disk,İzmir,5,4511.49,4656
44460,2024-01-03,Laptop,Antalya,5,5187.82,6831
44461,2024-09-16,Şarj Cihazı,Adana,4,11782.66,7688
44462,2024-12-01,Tablet,İstanbul,3,388.83,7941
44463,2023-01-15,Kulaklık,İstanbul,2,989.81,7272
44464,2023-09-08,Mouse,Adana,1,14697.11,7680
44465,2023-01-24,Şarj Cihazı,Bursa,1,4505.56,2947
44466,2024-06-19,Klavye,Mersin,2,11850.2,7064
44467,2023-07-13,Klavye,İzmir,5,10661.09,4728
44468,2023-08-15,Kamera,Adana,1,3467.04,530
44469,2023-02-11,Yazıcı,Bursa,1,2856.8,5455
44470,2023-12-28,Kamera,Bursa,2,8156.51,4422
44471,2024-10-08,Laptop,Konya,3,14718.18,3236
44472,2023-08-21,Telefon,Gaziantep,3,3504.21,3896
44473,2024-12-08,Hoparlör,Mersin,4,2565.39,5473
44474,2023-06-02,Hoparlör,Gaziantep,4,317.19,3459
44475,2024-03-23,Laptop,Kayseri,5,8124.16,4283
44476,2023-08-07,Klavye,Mersin,2,314.1,3550
44477,2024-09-22,Kamera,Bursa,1,153.68,416
44478,2023-08-20,Mouse,Antalya,2,3125.96,4141
44479,2024-02-28,SSD Disk,Adana,4,9645.24,1329
44480,2024-11-26,Kamera,Kayseri,1,11168.35,822
44481,2024-06-14,Monitör,Mersin,5,12209.42,2401
44482,2024-01-13,Yazıcı,Bursa,3,9884.98,3914
44483,2024-07-19,Webcam,İstanbul,4,6533.88,7393
44484,2023-03-07,Mikrofon,İzmir,5,317.75,6192
44485,2023-01-09,Hoparlör,Antalya,2,3484.3,4308
44486,2024-12-05,Klavye,Bursa,3,11775.36,6691
44487,2024-08-15,Monitör,Mersin,5,8719.03,6918
44488,2024-10-24,Tablet,Gaziantep,2,12548.84,5591
44489,2024-12-12,Klavye,Gaziantep,3,3851.68,6185
44490,2024-05-28,RAM,İzmir,3,13959.76,5554
44491,2024-03-02,Monitör,Mersin,2,14441.7,7684
44492,2023-06-13,Şarj Cihazı,Konya,3,4648.45,7132
44493,2023-03-11,Mouse,İstanbul,1,142.0,2995
44494,2023-07-14,Webcam,Kayseri,3,14014.83,2046
44495,2023-07-17,Mouse,Ankara,4,9913.22,3674
44496,2023-07-31,Yazıcı,Ankara,4,2430.92,1872
44497,2023-03-30,Hoparlör,Mersin,2,6920.16,205
44498,2023-04-20,Monitör,Gaziantep,1,9937.85,6945
44499,2024-05-11,Yazıcı,Adana,3,14214.76,1058
44500,2024-11-16,Hoparlör,Bursa,4,2512.55,6920
44501,2023-03-24,Mikrofon,İstanbul,2,267.19,7893
44502,2023-09-01,Mikrofon,Konya,3,9062.65,2273
44503,2023-08-11,Klavye,Adana,4,9891.59,5684
44504,2023-10-13,Kamera,Ankara,5,13901.56,4210
44505,2023-12-15,Klavye,Konya,4,6857.0,2579
44506,2024-07-10,Klavye,Ankara,1,13519.57,4819
44507,2024-04-04,SSD Disk,Bursa,1,9547.35,7541
44508,2024-01-06,Mikrofon,İzmir,1,13780.98,4207
44509,2023-05-15,Klavye,Bursa,4,1588.85,7606
44510,2024-03-01,Webcam,İzmir,3,5857.13,3119
44511,2024-03-21,Telefon,Konya,2,14885.2,1431
44512,2024-11-29,Laptop,İzmir,4,5521.53,3533
44513,2024-05-06,Hoparlör,Kayseri,3,12363.74,4762
44514,2024-04-25,Kulaklık,İzmir,2,4387.21,1590
44515,2024-12-09,Kulaklık,Kayseri,4,9202.03,6990
44516,2023-12-30,Hoparlör,Mersin,4,8315.86,4789
44517,2023-02-02,Tablet,Gaziantep,4,14764.58,6735
44518,2024-09-11,Mouse,Konya,1,14469.44,3333
44519,2023-09-24,Mikrofon,Gaziantep,5,7290.59,2938
44520,2023-02-12,Yazıcı,Antalya,5,1925.14,695
44521,2023-02-10,Hoparlör,Mersin,2,359.7,5669
44522,2024-03-23,RAM,Kayseri,1,50.44,5638
44523,2024-01-21,Şarj Cihazı,Gaziantep,3,9258.11,5013
44524,2024-05-22,Telefon,İzmir,3,8345.27,890
44525,2024-02-24,Şarj Cihazı,Bursa,4,10326.11,3077
44526,2024-08-10,Telefon,Mersin,4,9379.02,4189
44527,2024-03-09,SSD Disk,Antalya,1,1047.33,4018
44528,2024-12-18,Kamera,Bursa,1,6569.82,3425
44529,2024-09-08,Kulaklık,Konya,5,9765.73,934
44530,2024-09-26,SSD Disk,Antalya,1,4832.98,6656
44531,2024-03-22,RAM,Bursa,1,3325.43,1195
44532,2023-01-01,Mouse,Konya,5,2708.84,6233
44533,2024-08-27,Webcam,Bursa,3,11430.25,1228
44534,2024-05-07,Tablet,Ankara,1,8710.95,2609
44535,2024-04-26,Laptop,İzmir,3,13003.24,5097
44536,2023-06-25,Hoparlör,Mersin,4,6800.58,3672
44537,2024-02-19,Tablet,Konya,3,3267.95,1523
44538,2024-04-25,Klavye,Mersin,2,625.94,4146
44539,2023-06-20,Şarj Cihazı,Ankara,4,2828.13,4764
44540,2023-11-16,Laptop,Mersin,2,9420.98,6643
44541,2024-05-04,Laptop,Gaziantep,1,8499.67,4848
44542,2023-03-29,Yazıcı,Bursa,5,1016.91,87
44543,2023-01-21,Şarj Cihazı,Bursa,2,8397.34,1519
44544,2023-10-25,Kulaklık,Bursa,5,10089.08,297
44545,2024-12-03,Şarj Cihazı,İzmir,2,12020.93,1201
44546,2024-10-13,RAM,Antalya,3,4649.88,3322
44547,2023-05-22,Kulaklık,Adana,3,2008.55,5108
44548,2024-10-15,Monitör,Konya,4,11704.64,3873
44549,2023-04-11,Şarj Cihazı,Adana,3,10171.16,3940
44550,2023-07-14,Klavye,İstanbul,1,4111.47,4340
44551,2024-08-27,Webcam,İzmir,5,987.88,3367
44552,2024-11-26,Telefon,İstanbul,3,8665.51,7316
44553,2024-10-30,SSD Disk,Bursa,3,12705.96,5185
44554,2024-07-09,Telefon,Ankara,2,10459.87,6981
44555,2024-09-13,Telefon,Ankara,5,10313.07,5114
44556,2024-12-26,Tablet,Konya,5,6066.05,5972
44557,2023-05-06,Hoparlör,Kayseri,1,13899.22,6501
44558,2023-09-02,Laptop,Antalya,4,5450.15,7070
44559,2023-05-19,Webcam,İstanbul,4,9714.66,1727
44560,2024-05-12,Tablet,İstanbul,5,10322.25,6039
44561,2023-11-10,Webcam,İzmir,5,2020.24,1726
44562,2023-09-20,Tablet,Ankara,5,5333.12,641
44563,2024-10-19,Telefon,Antalya,3,9040.95,2303
44564,2023-02-25,Yazıcı,Adana,4,12064.75,949
44565,2023-04-08,Kamera,Antalya,2,10619.24,6287
44566,2023-12-20,Klavye,Kayseri,3,3682.26,1264
44567,2023-07-17,RAM,Antalya,1,11248.23,1056
44568,2024-06-14,Tablet,İzmir,2,7457.59,3430
44569,2024-04-16,Tablet,İstanbul,5,14059.67,1255
44570,2023-10-26,Şarj Cihazı,Gaziantep,2,9168.05,1964
44571,2023-03-26,Kamera,İstanbul,3,300.51,6912
44572,2024-04-14,Telefon,Bursa,5,8896.42,3259
44573,2024-08-23,Laptop,Konya,1,4103.67,5448
44574,2023-05-26,Telefon,Mersin,1,688.46,5783
44575,2024-11-22,SSD Disk,Kayseri,4,1899.44,4404
44576,2024-06-09,Hoparlör,Bursa,1,13979.52,4766
44577,2024-11-18,Klavye,Antalya,1,13103.22,3921
44578,2023-06-03,Hoparlör,Antalya,3,1641.76,4968
44579,2024-04-05,Laptop,Antalya,2,3472.83,6031
44580,2023-01-09,Webcam,Adana,1,7107.12,3868
44581,2023-03-16,Tablet,Kayseri,5,14301.8,3616
44582,2024-09-25,Telefon,Kayseri,1,11951.08,7033
44583,2023-09-20,Mouse,Mersin,4,413.42,583
44584,2023-01-12,Monitör,Adana,2,6517.39,1822
